I0;32;D;(Ds4,D),D;C,(C,G);G,(Gs2,G5);D;(Ds4,D),D;C,(C,G);G,(Gs2,G5)
I0;32;D;(Ds4,D),D;C,(C,G);G,(Gs2,G5);D;(Ds4,D),D;C,(C,G);G,(Gs2,G5)
A1;32;D;D;E;E,(Es4,Es2);G;(GM7,G),G;D;(Ds4,D),(Ds2,D)
A2;32;D;D;E;E,(Es4,Es2);G;(GM7,G),G;D;(D,Ds2),D
B1;32;D;D;Em;(Em&9,Em),Em;G;C,G;D;(Ds4,D),(Ds2,D)
B2;32;D;D;Em;(Em&9,Em),Em;G;C,G;D;(Ds4,D),(D,Ds2)
C1;32;C,(C,G);G,(Gs2,G5);D;(Ds4,D),D;C,(C,G);G,(Gs2,G5);D;(Ds4,D),D
(3/4)D*<C;24;C,(C,G);G,(Gs2,G5);D;(Ds4,D),(Ds2,D);D;(Ds4,D),(Ds2,D)
A3;32;D;D;E;E,(Es4,Es2);G;(GM7,G),G;D;(Ds4,D),(Ds2,D)
A4;32;D;D;E;E,(Es4,Es2);G;(GM7,G),G;D;(Ds4,D),(D,Ds2)
B3;32;D;D;Em;(Em&9,Em),Em;G;C,G;D;(D,Ds2),(Ds2,D)
B4;32;D;D;Em;(Em&9,Em),Em;G;C,G;D;(Ds4,D),D
C2;32;C,(C,G);G,(Gs2,G5);D;(Ds4,D),D;C,(C,G);G,(Gs2,G5);D;(Ds4,D),D
(3/2)D<C_;40;C,(C,G);G,(Gs2,G5);D;(Ds4,D),D;C,(C,G);G,(Gs2,G5);D;(Ds4,D),D;C,(C,G);G,(Gs2,G5);[D];[D]
A1~;32;D;D;E;E;G;G;D;(Ds4,D),(Ds2,D)
A*~;32;D;(Ds4,D),(Ds2,D);E;E;G;G;D;(Ds4,D),(D,Ds2)
B1;32;D;D;Em;(Em&9,Em),Em;G;C,G;D;(Ds4,D),D
B*~;32;D;(Ds4,D),D;Em;(Em&9,Em),Em;G;C,G;D;(Ds4,D),(D,Ds2)
C3~;32;C,(C,G);G,(Gs2,G5);D;(Ds4,D),D;C,(C,G);G,(Gs2,G5);D;(Ds4,D),D
D0~<C;32;C,(C,G);G,(Gs2,G5);D;(Ds4,D),D;C;G;D;(Ds4,D),D
D0;32;C,(C,G);G,(Gs2,G5);D;(Ds4,D),D;C,(C,G);G,(Gs2,G5);D;(Ds4,D),D
D0;32;C,(C,G);G,(Gs2,G5);D;(Ds4,D),D;C,(C,G);G,(Gs2,G5);D;(Ds4,D),D
J0/D;32;C&9,(C,G);G,(Gs2,G5);D;(Ds4,D),D;C&9,(C,G);G,(Gs2,G5);D;(Ds4,D),D
J*/D;48;C&9,(C,G);G,(Gs2,G5);D;(Ds4,D),D;C&9,(C,G);G,(Gs2,G5);D;D;D;D;D;D
