H/4;8;Eb0;Eb0
(3/4)I1;24;Ab,Bbm;Cm,Bbm;Ab,Bbm;Cm,Bbm;Bbm;Bbm
C1;32;AbM7,Bbm7;Cm7,F7;Bbm7,(Eb,Eb7);Cm7,Fm7;Bbm7,(Bbm6,C7);Fm7,Ab6;Bb7;C#&9,Eb7
C'2;32;AbM7,Bbm7;Cm7,F7;Bbm7,(Eb,Eb7);Cm7,Fm7;Bbm7,Eb6;AbM7,Fm7;Bbm7,C#m6;Ab
D;32;C#6;Cm7;Eb7,C#m6;Bbm6,C7;Fm,Eb6;C#M7,(Cm7,Fm7);F#;Eb7
E;36;C#M7;Ab,C7;Fm,Eb6;C#M7;Cm7;Fm7;Bbm7;C#m6;Ab
(3/4)I2+;24;Ab,Bbm7;Cm7,Bbm7;Ab,Bbm7;Cm7,Bbm7;Bbm7;Bbm7,(Bbm,N)
C1;32;AbM7,Bbm7;Cm7,F7;Bbm7,(Eb,Eb7);Cm7,Fm7;Bbm7,(Bbm6,C7);Fm7,Ab6;Bb7;C#&9,Eb7
C'2;32;AbM7,Bbm7;Cm7,F7;Bbm7,(Eb,Eb7);Cm7,Fm7;Bbm7,Eb6;AbM7,Fm7;Bbm7,C#m6;Ab
D;32;C#6;Cm7;Eb7,C#m6;Bbm6,C7;Fm,Eb6;C#M7,(Cm7,Fm7);F#;Eb7
(3/2)E;48;C#M7;Ab,C7;Fm,Eb6;C#M7;Cm7;Fm7;Bbm7;C#m6;Cm7;Fm7;Bbm7;C#m6;[F,Gm7]
I0#>;32;F,Gm7;Am7,Gm7;F,Gm7;Am7,Gm7;F,Gm7;Am7,Gm7;F,Gm7;N
