I-/4;8;C;C
A;32;C;Bm7,E7;Am,(Am,Abm7);Gm7,C7;Dm7;G7,(G7,G7s4);C,(C,G);C,(C,G)
A;32;C;Bm7,E7;Am,(Am,Abm7);Gm7,C7;Dm7;G7,(G7,G7s4);C,(C,G);C,(C,G)
B;32;Dm6,E7;Am;Dm6,E7;Am,(Am,C7);Dm7;Em7;FM7;G7
(5/4)C_;32;FM7,E7;Am,C7;FM7,E7;Am,C7;FM7,E7;Am;Dm7;(G7,G6),G;[C];[C]
I/4;8;C;C
A;32;C;Bm7,E7;Am,(Am,Abm7);Gm7,C7;Dm7;G7,(G7,G7s4);C,(C,G);C,(C,G)
A;32;C;Bm7,E7;Am,(Am,Abm7);Gm7,C7;Dm7;G7,(G7,G7s4);C,(C,G);C,(C,G)
B;32;Dm6,E7;Am;Dm6,E7;Am,(Am,C7);Dm7;Em7;FM7;G7
(5/4)C_;32;FM7,E7;Am,C7;FM7,E7;Am,C7;FM7,E7;Am;Dm7;(G7,G6),G;[C];[C]
(1/2)I*;16;C;C;C;C
