I;36;C;G;Am;Em;F;Em7,Am7;Dm7;(G7s4,G),(G7s4,G);G
A1;32;C;G;Am;Em;F;Em7,Am7;Cs2,D7;Dm7,(G,F)
A2;32;C;G;Am;Em;F;Em7,Am7;Dm7,G7;C,(Dm7,Em7)
B;36;FM7;FM7;CM7;CM7,(Dm7,Em7);FM7;Em7,Am7;Dm7;(G7s4,G),(G7s4,G);G
C1;32;C;G;Am,(Am,Abm);Gm7,C7;F;C,Am7;Bb,C7;G
C2;32;C;G;Am,G6;F;Em7,Am7;Dm7,G7;Cs2,C;(Cs2,C),G
I;36;C;G;Am;Em;F;Em7,Am7;Dm7;(G7s4,G),(G7s4,G);G
A1;32;C;G;Am;Em;F;Em7,Am7;Cs2,D7;Dm7,(G,F)
A2;32;C;G;Am;Em;F;Em7,Am7;Dm7,G7;C,(Dm7,Em7)
B;36;FM7;FM7;CM7;CM7,(Dm7,Em7);FM7;Em7,Am7;Dm7;(G7s4,G),(G7s4,G);G
C1;32;C;G;Am,(Am,Abm);Gm7,C7;F;C,Am7;Bb,C7;G
C3;32;C;G;Am,G6;F;Em7,Am7;Dm7,G7;Cs2,C;F,G
C1;32;C;G;Am,(Am,Abm);Gm7,C7;F;C,Am7;Bb,C7;G
C_;24;C;G;Am,G6;F;Em7,Am7;Dm7,G7;[C];[G]
I*;32;C;G;Am;Em;F;Em7,Am7;Dm7;Gs2,G
I~>;32;C;G;Am;Em;F;N;N;N
