I*/C;39;Dm;Bb;C;G;Dm;Bb;C;G;C6,(C6,%);C6,(C6,%);(C6,%),%
I/C;36;Dm;Bb;C;G;Dm;Bb;C;G;BbM7
A;32;Dm;Dm;Bb;Bb;Eb;Eb;Dm,(Dm,Eb);Dm,(Dm,C)
A;32;Dm;Dm;Bb;Bb;Eb;Eb;Dm,(Dm,Eb);Dm,(Dm,C)
B…;24;F;Eb6;F;Eb6;Ab;F#
B#;32;Bb;Ab6;Bb;Ab6;C#;B;C;Cs2
C1;36;Dm;Bb;C;G;Dm;Bb;C;G;BbM7
A;32;Dm;Dm;Bb;Bb;Eb;Eb;Dm,(Dm,Eb);Dm,(Dm,C)
A;32;Dm;Dm;Bb;Bb;Eb;Eb;Dm,(Dm,Eb);Dm,(Dm,C)
B…;24;F;Eb6;F;Eb6;Ab;F#
B#;32;Bb;Ab6;Bb;Ab6;C#;B;C;Cs2
C2;40;Dm;Bb;C;G;Dm;Bb;C;G;Bb;Bb,C
X/A;32;Dm;Dm;Bb;Bb;Eb;Eb;Dm,(Dm,Eb);Dm,(Dm,C)
X'/A;32;Dm;Dm;Bb;Bb;Eb;Eb;Dm,(Dm,Eb);Dm,(Dm,C)
B…;24;F;Eb6;F;Eb6;Ab;F#
B#;32;Bb;Ab6;Bb;Ab6;C#;B;C;Cs2
C3-;32;Dm;Bb;C;G;Dm;Bb;C;G
C3;32;Dm;Bb;C;G;Dm;Bb;C;G
C3;32;Dm;Bb;C;G;Dm;Bb;C;G
Y/C;32;Dm;Bb;C;G;Dm;Bb;C;G
Y'/C>;32;Dm;Bb;C;G;Dm;Bb;C;G
Y''/C>;16;Dm;Bb;C;G
